SEP = ,
Hotbed, Extruder, Motor X, Motor Y, Motor Z1, Motor Z2, Voltaje, Corriente, Potencia electrica (W), Potencia electrica(KW/h), Objeto 3D (Descripcion)79.36,219.52,36.55,35.95,42.45,41.40,122.00,0.63,51.00,5130.00,2019-03-22 17:00:37.891807,Clase impresion 3D Vivelab
79.44,218.70,36.41,36.00,42.33,41.28,122.70,0.63,39.00,5130.00,2019-03-22 17:00:39.876876,Clase impresion 3D Vivelab
79.33,218.70,36.50,35.95,42.25,41.26,122.70,0.64,36.00,5130.00,2019-03-22 17:00:41.889789,Clase impresion 3D Vivelab
79.32,218.43,36.48,36.05,42.31,41.26,122.80,0.64,45.00,5130.00,2019-03-22 17:00:43.878455,Clase impresion 3D Vivelab
79.38,218.57,36.41,36.07,42.29,41.36,122.80,0.62,225.00,5130.00,2019-03-22 17:00:45.890440,Clase impresion 3D Vivelab
79.55,218.87,36.52,35.91,42.21,41.32,122.00,0.62,222.00,5130.00,2019-03-22 17:00:47.891184,Clase impresion 3D Vivelab
79.51,219.70,36.36,35.84,42.35,41.21,122.00,2.87,222.00,5131.00,2019-03-22 17:00:49.889681,Clase impresion 3D Vivelab
79.61,220.82,36.36,35.93,42.39,41.32,122.00,2.87,222.00,5131.00,2019-03-22 17:00:51.877962,Clase impresion 3D Vivelab
79.63,221.20,36.39,35.95,42.33,41.30,122.00,2.91,222.00,5131.00,2019-03-22 17:00:53.891905,Clase impresion 3D Vivelab
79.64,222.02,36.57,35.98,42.25,41.28,122.00,2.91,222.00,5131.00,2019-03-22 17:00:55.875908,Clase impresion 3D Vivelab
79.63,222.40,36.45,36.02,42.37,41.32,122.00,2.97,243.00,5131.00,2019-03-22 17:00:57.889738,Clase impresion 3D Vivelab
79.58,222.98,36.43,35.89,42.25,41.36,122.00,2.97,243.00,5131.00,2019-03-22 17:00:59.876418,Clase impresion 3D Vivelab
79.51,223.56,36.50,35.98,42.23,41.30,122.00,2.89,239.00,5131.00,2019-03-22 17:01:01.889113,Clase impresion 3D Vivelab
79.46,224.38,36.39,35.91,42.17,41.26,122.20,2.89,239.00,5132.00,2019-03-22 17:01:03.876372,Clase impresion 3D Vivelab
79.48,224.76,36.45,35.95,42.33,41.36,122.20,2.88,239.00,5132.00,2019-03-22 17:01:05.890503,Clase impresion 3D Vivelab
79.53,224.71,36.55,35.93,42.25,41.30,121.90,2.88,239.00,5132.00,2019-03-22 17:01:07.875822,Clase impresion 3D Vivelab
79.57,225.21,36.50,35.93,42.37,41.17,121.90,2.87,236.00,5132.00,2019-03-22 17:01:09.889601,Clase impresion 3D Vivelab
79.55,225.80,36.43,35.82,42.43,41.25,122.20,2.87,236.00,5132.00,2019-03-22 17:01:11.889359,Clase impresion 3D Vivelab
79.48,225.80,36.57,36.02,42.33,41.17,122.20,0.59,38.00,5132.00,2019-03-22 17:01:13.887320,Clase impresion 3D Vivelab
79.51,226.01,36.52,35.98,42.27,41.17,122.80,0.59,34.00,5132.00,2019-03-22 17:01:15.874409,Clase impresion 3D Vivelab
79.42,225.80,36.57,36.00,42.37,41.32,122.80,0.52,32.00,5132.00,2019-03-22 17:01:17.887803,Clase impresion 3D Vivelab
79.45,225.48,36.59,35.98,42.39,41.34,122.80,0.52,39.00,5132.00,2019-03-22 17:01:19.873076,Clase impresion 3D Vivelab
79.55,224.95,36.59,36.00,42.49,41.30,122.80,0.59,255.00,5132.00,2019-03-22 17:01:21.887653,Clase impresion 3D Vivelab
79.54,223.37,36.45,36.09,42.47,41.34,122.00,0.59,240.00,5132.00,2019-03-22 17:01:23.887375,Clase impresion 3D Vivelab
79.51,221.06,36.64,36.09,42.51,41.48,122.00,2.82,240.00,5132.00,2019-03-22 17:01:25.887064,Clase impresion 3D Vivelab
79.51,219.30,36.61,36.00,42.63,41.42,122.20,2.82,240.00,5132.00,2019-03-22 17:01:27.872926,Clase impresion 3D Vivelab
79.56,219.09,36.50,36.02,42.45,41.46,122.20,2.84,240.00,5133.00,2019-03-22 17:01:29.886900,Clase impresion 3D Vivelab
79.50,218.74,36.48,36.02,42.59,41.48,122.10,2.84,240.00,5133.00,2019-03-22 17:01:31.872802,Clase impresion 3D Vivelab
79.63,218.87,36.68,36.02,42.59,41.44,122.10,2.87,235.00,5133.00,2019-03-22 17:01:33.887602,Clase impresion 3D Vivelab
79.58,218.26,36.61,36.07,42.51,41.48,122.00,2.87,235.00,5133.00,2019-03-22 17:01:35.872687,Clase impresion 3D Vivelab
79.70,217.70,36.55,36.09,42.55,41.48,122.00,2.86,233.00,5133.00,2019-03-22 17:01:37.887087,Clase impresion 3D Vivelab
79.72,218.13,36.61,36.09,42.69,41.48,122.10,2.86,233.00,5133.00,2019-03-22 17:01:39.872568,Clase impresion 3D Vivelab
79.76,218.70,36.52,36.09,42.69,41.46,122.10,2.84,233.00,5133.00,2019-03-22 17:01:41.886607,Clase impresion 3D Vivelab
79.68,219.74,36.52,36.09,42.57,41.44,122.60,2.84,233.00,5133.00,2019-03-22 17:01:43.885995,Clase impresion 3D Vivelab
79.65,220.67,36.45,36.02,42.65,41.42,122.60,0.61,37.00,5133.00,2019-03-22 17:01:45.884651,Clase impresion 3D Vivelab
79.74,221.73,36.50,36.00,42.57,41.50,122.70,0.61,51.00,5133.00,2019-03-22 17:01:47.873108,Clase impresion 3D Vivelab
79.72,222.21,36.45,36.07,42.61,41.48,122.70,0.61,48.00,5133.00,2019-03-22 17:01:49.883488,Clase impresion 3D Vivelab
79.76,222.50,36.59,36.14,42.73,41.52,122.50,0.61,238.00,5133.00,2019-03-22 17:01:51.886635,Clase impresion 3D Vivelab
79.77,223.08,36.55,36.02,42.61,41.46,122.50,2.88,238.00,5134.00,2019-03-22 17:01:53.885476,Clase impresion 3D Vivelab
79.63,223.46,36.61,36.14,42.61,41.58,121.50,2.88,238.00,5134.00,2019-03-22 17:01:55.871537,Clase impresion 3D Vivelab
79.69,224.09,36.59,35.98,42.67,41.52,121.50,2.89,238.00,5134.00,2019-03-22 17:01:57.885804,Clase impresion 3D Vivelab
79.56,224.18,36.50,36.09,42.61,41.58,121.40,2.89,238.00,5134.00,2019-03-22 17:01:59.869927,Clase impresion 3D Vivelab
79.51,224.23,36.61,36.09,42.67,41.54,121.40,2.87,233.00,5134.00,2019-03-22 17:02:01.886134,Clase impresion 3D Vivelab
79.49,224.57,36.57,36.00,42.61,41.48,121.70,2.87,233.00,5134.00,2019-03-22 17:02:03.869299,Clase impresion 3D Vivelab
79.60,224.57,36.59,36.11,42.67,41.38,121.70,2.86,232.00,5134.00,2019-03-22 17:02:05.885404,Clase impresion 3D Vivelab
79.52,224.28,36.59,36.02,42.59,41.44,122.10,2.86,232.00,5134.00,2019-03-22 17:02:07.868119,Clase impresion 3D Vivelab
79.53,224.42,36.45,36.09,42.65,41.58,122.10,2.83,231.00,5135.00,2019-03-22 17:02:09.883032,Clase impresion 3D Vivelab
79.53,224.04,36.57,36.09,42.65,41.50,122.00,2.83,231.00,5135.00,2019-03-22 17:02:11.870278,Clase impresion 3D Vivelab
79.43,224.52,36.57,36.11,42.85,41.54,122.00,2.83,231.00,5135.00,2019-03-22 17:02:13.881831,Clase impresion 3D Vivelab
