SEP = ,
75.16,218.35,31.46,32.98,32.23,37.34,119.80,2.70,227.00,658.00
75.14,217.70,31.46,32.98,32.82,37.64,119.80,2.70,227.00,658.00
75.03,217.04,31.78,33.11,32.61,37.43,119.40,2.84,227.00,658.00
74.96,217.78,31.38,32.71,32.69,37.39,119.40,2.84,227.00,659.00
74.58,217.61,31.52,32.82,32.93,36.95,119.70,1.74,227.00,659.00
74.54,217.70,31.78,33.01,32.77,36.80,119.70,1.74,227.00,659.00
74.54,218.00,31.57,33.11,32.93,36.70,120.90,0.51,227.00,659.00
74.53,218.91,31.30,32.87,33.03,36.82,120.90,0.51,39.00,659.00
74.64,218.48,31.62,33.09,32.85,36.66,120.80,0.46,36.00,659.00
74.84,218.09,31.84,33.09,33.01,36.61,120.80,0.46,31.00,659.00
74.88,216.74,31.81,32.77,33.03,36.39,120.40,2.78,238.00,659.00
74.99,216.65,31.54,32.95,32.77,36.30,120.40,2.78,238.00,659.00
75.13,216.70,31.41,32.85,32.95,36.36,119.60,2.90,238.00,659.00
75.23,215.70,31.65,32.79,33.11,36.02,119.60,2.90,238.00,659.00
75.35,215.04,31.54,32.79,33.09,36.25,119.50,2.87,238.00,659.00
75.32,214.72,31.65,33.11,32.95,36.23,119.50,2.87,233.00,660.00
75.20,214.40,31.78,33.09,32.90,36.18,119.90,2.85,233.00,660.00
75.17,214.52,31.91,33.09,33.09,36.25,119.90,2.85,232.00,660.00
75.25,214.60,31.78,32.93,33.01,36.05,119.70,2.86,233.00,660.00
75.27,214.44,32.02,33.09,32.98,36.34,119.70,2.86,233.00,660.00
75.32,215.13,31.76,33.03,33.19,36.18,119.80,2.83,233.00,660.00
75.51,215.83,31.97,32.93,33.16,36.20,119.80,2.83,233.00,660.00
75.44,214.92,31.57,32.85,32.98,36.27,119.70,2.86,233.00,660.00
75.35,213.73,32.10,33.14,33.32,36.16,119.70,2.86,233.00,661.00
75.44,214.13,31.86,33.11,33.14,36.16,119.30,2.83,233.00,661.00
75.70,214.25,31.76,33.16,33.24,36.25,119.30,2.83,207.00,661.00
75.68,213.85,31.78,33.03,33.32,36.36,120.60,0.66,207.00,661.00
75.54,214.48,31.62,33.03,32.79,36.25,120.60,0.66,48.00,661.00
75.44,214.29,31.81,32.90,33.16,36.11,120.90,0.67,39.00,661.00
75.24,216.26,31.73,33.14,33.09,36.23,120.90,0.67,49.00,661.00
