SEP = ,
Hotbed, Extruder, Motor X, Motor Y, Motor Z1, Motor Z2, Voltaje, Corriente, Potencia electrica (W), Potencia electrica(KW/h), Objeto 3D (Descripcion)77.91,38.66,29.50,29.53,30.90,31.60,119.40,2.45,197.00,1056.00,2019-03-08 15:13:34.038440,Puentes_Tortura_PVDLab
78.03,38.55,29.60,29.41,30.85,31.62,119.10,2.45,197.00,1056.00,2019-03-08 15:13:36.038640,Puentes_Tortura_PVDLab
78.08,38.45,29.41,29.53,30.82,31.65,119.10,2.45,197.00,1056.00,2019-03-08 15:13:38.036689,Puentes_Tortura_PVDLab
78.06,38.39,29.69,29.25,30.90,31.54,118.90,2.43,197.00,1056.00,2019-03-08 15:13:40.038296,Puentes_Tortura_PVDLab
78.21,38.25,29.66,29.44,30.88,31.54,118.90,2.43,195.00,1056.00,2019-03-08 15:13:42.037230,Puentes_Tortura_PVDLab
78.44,38.34,29.41,29.57,30.90,31.62,119.30,2.42,195.00,1056.00,2019-03-08 15:13:44.037458,Puentes_Tortura_PVDLab
78.51,38.64,29.60,29.38,30.90,31.54,119.30,2.42,194.00,1057.00,2019-03-08 15:13:46.035552,Puentes_Tortura_PVDLab
78.41,39.02,29.53,29.25,30.88,31.68,119.40,2.41,194.00,1057.00,2019-03-08 15:13:48.037295,Puentes_Tortura_PVDLab
78.28,39.34,29.66,29.19,30.80,31.57,119.40,2.41,194.00,1057.00,2019-03-08 15:13:50.036877,Puentes_Tortura_PVDLab
78.28,39.86,29.50,29.44,30.82,31.62,119.10,0.08,194.00,1057.00,2019-03-08 15:13:52.036138,Puentes_Tortura_PVDLab
78.20,40.08,29.69,29.29,30.59,31.57,119.10,0.08,7.00,1057.00,2019-03-08 15:13:54.035595,Puentes_Tortura_PVDLab
77.89,40.06,29.44,29.35,30.74,31.54,120.00,0.08,5.00,1057.00,2019-03-08 15:13:56.034020,Puentes_Tortura_PVDLab
77.95,40.28,29.66,29.47,30.77,31.68,120.00,0.08,5.00,1057.00,2019-03-08 15:13:58.033808,Puentes_Tortura_PVDLab
78.05,40.38,29.63,29.38,30.80,31.44,120.30,0.08,5.00,1057.00,2019-03-08 15:14:00.035641,Puentes_Tortura_PVDLab
77.98,40.43,29.50,29.44,30.88,31.60,120.30,0.08,5.00,1057.00,2019-03-08 15:14:02.035029,Puentes_Tortura_PVDLab
78.10,40.71,29.47,29.35,30.66,31.54,119.00,2.45,197.00,1057.00,2019-03-08 15:14:04.033002,Puentes_Tortura_PVDLab
78.08,40.69,29.57,29.41,30.77,31.49,119.00,2.45,197.00,1057.00,2019-03-08 15:14:06.034602,Puentes_Tortura_PVDLab
78.03,40.59,29.47,29.53,30.77,31.62,119.10,2.44,197.00,1057.00,2019-03-08 15:14:08.033948,Puentes_Tortura_PVDLab
78.02,40.49,29.72,29.41,30.77,31.54,119.10,2.44,195.00,1057.00,2019-03-08 15:14:10.034290,Puentes_Tortura_PVDLab
78.09,40.49,29.78,29.44,30.90,31.49,119.10,2.43,195.00,1057.00,2019-03-08 15:14:12.035262,Puentes_Tortura_PVDLab
77.96,40.49,29.47,29.50,30.82,31.54,119.10,2.43,194.00,1057.00,2019-03-08 15:14:14.031776,Puentes_Tortura_PVDLab
77.61,40.67,29.66,29.35,30.77,31.49,119.30,2.42,194.00,1058.00,2019-03-08 15:14:16.033519,Puentes_Tortura_PVDLab
77.82,40.51,29.60,29.19,30.80,31.57,119.30,2.42,194.00,1058.00,2019-03-08 15:14:18.034103,Puentes_Tortura_PVDLab
77.92,40.34,29.63,29.44,30.77,31.54,119.20,2.42,194.00,1058.00,2019-03-08 15:14:20.033050,Puentes_Tortura_PVDLab
77.92,40.30,29.66,29.35,30.82,31.68,119.20,2.42,194.00,1058.00,2019-03-08 15:14:22.034252,Puentes_Tortura_PVDLab
78.05,40.08,29.72,29.44,30.82,31.52,119.30,2.42,194.00,1058.00,2019-03-08 15:14:24.032866,Puentes_Tortura_PVDLab
77.88,40.02,29.63,29.41,30.77,31.60,119.30,2.42,194.00,1058.00,2019-03-08 15:14:26.031379,Puentes_Tortura_PVDLab
77.94,40.08,29.57,29.32,30.88,31.60,119.20,0.08,194.00,1058.00,2019-03-08 15:14:28.032669,Puentes_Tortura_PVDLab
77.94,40.18,29.63,29.29,30.74,31.52,119.20,0.08,5.00,1058.00,2019-03-08 15:14:30.032072,Puentes_Tortura_PVDLab
77.86,40.34,29.69,29.44,30.88,31.54,120.40,0.08,5.00,1058.00,2019-03-08 15:14:32.030725,Puentes_Tortura_PVDLab
77.86,40.28,29.47,29.41,30.82,31.52,120.40,0.08,5.00,1058.00,2019-03-08 15:14:34.032396,Puentes_Tortura_PVDLab
77.80,40.34,29.66,29.13,30.82,31.52,120.30,0.08,5.00,1058.00,2019-03-08 15:14:36.030221,Puentes_Tortura_PVDLab
77.73,40.45,29.44,29.16,30.69,31.65,120.30,0.08,197.00,1058.00,2019-03-08 15:14:38.031468,Puentes_Tortura_PVDLab
77.33,40.57,29.72,29.53,30.80,31.54,119.10,2.44,196.00,1058.00,2019-03-08 15:14:40.031075,Puentes_Tortura_PVDLab
77.23,40.43,29.41,29.41,30.72,31.52,119.10,2.44,196.00,1058.00,2019-03-08 15:14:42.029746,Puentes_Tortura_PVDLab
77.34,40.43,29.47,29.38,30.72,31.54,119.10,2.43,196.00,1058.00,2019-03-08 15:14:44.031109,Puentes_Tortura_PVDLab
77.43,40.34,29.60,29.29,30.80,31.60,119.10,2.43,195.00,1059.00,2019-03-08 15:14:46.030001,Puentes_Tortura_PVDLab
77.36,40.28,29.57,29.35,30.72,31.52,119.10,2.43,195.00,1059.00,2019-03-08 15:14:48.031962,Puentes_Tortura_PVDLab
77.40,40.38,29.69,29.41,30.74,31.44,119.10,2.43,194.00,1059.00,2019-03-08 15:14:50.029834,Puentes_Tortura_PVDLab
77.35,40.40,29.57,29.41,30.74,31.57,119.00,2.42,194.00,1059.00,2019-03-08 15:14:52.028990,Puentes_Tortura_PVDLab
77.33,40.57,29.38,29.32,30.80,31.52,119.00,2.42,194.00,1059.00,2019-03-08 15:14:54.029180,Puentes_Tortura_PVDLab
77.42,40.59,29.57,29.35,30.74,31.54,119.20,2.42,194.00,1059.00,2019-03-08 15:14:56.029424,Puentes_Tortura_PVDLab
77.44,40.61,29.50,29.38,30.66,31.44,119.20,2.42,194.00,1059.00,2019-03-08 15:14:58.028598,Puentes_Tortura_PVDLab
77.46,40.55,29.57,29.29,30.69,31.65,119.20,2.44,194.00,1059.00,2019-03-08 15:15:00.029209,Puentes_Tortura_PVDLab
77.53,40.73,29.63,29.25,30.80,31.49,119.20,2.44,194.00,1059.00,2019-03-08 15:15:02.030049,Puentes_Tortura_PVDLab
